ts,ts,min,max,mean,delta_t,integ,rmsd,doors
2018-01-08 09:12:00,2018-01-08 09:12:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0
2018-01-08 09:20:00,2018-01-08 09:20:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 09:26:00,2018-01-08 09:26:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-08 09:30:00,2018-01-08 09:30:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 09:46:00,2018-01-08 09:46:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0
2018-01-08 10:04:00,2018-01-08 10:04:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 10:16:00,2018-01-08 10:16:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0
2018-01-08 10:36:00,2018-01-08 10:36:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 10:52:00,2018-01-08 10:52:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0
2018-01-08 11:32:00,2018-01-08 11:32:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 11:42:00,2018-01-08 11:42:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0
2018-01-08 11:48:00,2018-01-08 11:48:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 11:54:00,2018-01-08 11:54:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-08 11:56:00,2018-01-08 11:56:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 12:08:00,2018-01-08 12:08:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0
2018-01-08 12:24:00,2018-01-08 12:24:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 12:40:00,2018-01-08 12:40:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0
2018-01-08 12:58:00,2018-01-08 12:58:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 13:10:00,2018-01-08 13:10:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0
2018-01-08 13:26:00,2018-01-08 13:26:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 13:32:00,2018-01-08 13:32:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0
2018-01-08 13:46:00,2018-01-08 13:46:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 13:50:00,2018-01-08 13:50:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-08 14:36:00,2018-01-08 14:36:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 14:52:00,2018-01-08 14:52:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0
2018-01-08 15:08:00,2018-01-08 15:08:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 15:22:00,2018-01-08 15:22:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0
2018-01-08 15:26:00,2018-01-08 15:26:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 15:34:00,2018-01-08 15:34:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-08 16:16:00,2018-01-08 16:16:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 16:26:00,2018-01-08 16:26:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-08 16:52:00,2018-01-08 16:52:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 17:00:00,2018-01-08 17:00:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-08 17:30:00,2018-01-08 17:30:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 17:34:00,2018-01-08 17:34:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-08 17:36:00,2018-01-08 17:36:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0
2018-01-08 17:50:00,2018-01-08 17:50:00,22.0,22.0,22.0,0.0,0.0,0.0,0.0
2018-01-08 17:54:00,2018-01-08 17:54:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0
2018-01-08 18:00:00,2018-01-08 18:00:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0
2018-01-08 18:34:00,2018-01-08 18:34:00,22.2,22.3,22.25,0.0,2.2250000000000316,0.10000000000000142,0.0
2018-01-08 18:36:00,2018-01-08 18:36:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-08 18:38:00,2018-01-08 18:38:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-08 18:42:00,2018-01-08 18:42:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-08 18:46:00,2018-01-08 18:46:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,0.0
2018-01-08 18:50:00,2018-01-08 18:50:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,0.0
2018-01-08 18:54:00,2018-01-08 18:54:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0
2018-01-08 18:56:00,2018-01-08 18:56:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0
2018-01-08 18:58:00,2018-01-08 18:58:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0
2018-01-08 19:06:00,2018-01-08 19:06:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0
2018-01-08 19:10:00,2018-01-08 19:10:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0
2018-01-08 19:16:00,2018-01-08 19:16:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0
2018-01-08 19:20:00,2018-01-08 19:20:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0
2018-01-08 19:22:00,2018-01-08 19:22:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0
2018-01-08 19:24:00,2018-01-08 19:24:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0
2018-01-08 19:26:00,2018-01-08 19:26:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0
2018-01-08 19:32:00,2018-01-08 19:32:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0
2018-01-08 19:36:00,2018-01-08 19:36:00,23.6,23.6,23.6,0.0,0.0,0.0,0.0
2018-01-08 19:38:00,2018-01-08 19:38:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0
2018-01-08 19:42:00,2018-01-08 19:42:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0
2018-01-08 19:52:00,2018-01-08 19:52:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0
2018-01-08 19:54:00,2018-01-08 19:54:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0
2018-01-08 19:58:00,2018-01-08 19:58:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0
2018-01-08 20:00:00,2018-01-08 20:00:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-08 20:02:00,2018-01-08 20:02:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-08 20:04:00,2018-01-08 20:04:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-08 20:10:00,2018-01-08 20:10:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-08 20:18:00,2018-01-08 20:18:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0
2018-01-08 20:32:00,2018-01-08 20:32:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0
2018-01-08 21:00:00,2018-01-08 21:00:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0
2018-01-08 21:02:00,2018-01-08 21:02:00,22.0,22.0,22.0,0.0,0.0,0.0,0.0
2018-01-08 21:04:00,2018-01-08 21:04:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0
2018-01-08 21:06:00,2018-01-08 21:06:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-08 21:08:00,2018-01-08 21:08:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0
2018-01-08 21:10:00,2018-01-08 21:10:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-08 21:12:00,2018-01-08 21:12:00,22.5,22.6,22.55,0.0,2.2550000000000323,0.10000000000000142,1.0
2018-01-08 21:14:00,2018-01-08 21:14:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-08 21:16:00,2018-01-08 21:16:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-08 21:18:00,2018-01-08 21:18:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-08 21:20:00,2018-01-08 21:20:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-08 21:22:00,2018-01-08 21:22:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-08 21:26:00,2018-01-08 21:26:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-08 21:34:00,2018-01-08 21:34:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-08 21:38:00,2018-01-08 21:38:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-08 21:40:00,2018-01-08 21:40:00,22.1,22.1,22.1,0.0,0.0,0.0,1.0
2018-01-08 21:42:00,2018-01-08 21:42:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-08 21:46:00,2018-01-08 21:46:00,22.1,22.1,22.1,0.0,0.0,0.0,1.0
2018-01-08 21:50:00,2018-01-08 21:50:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-08 21:52:00,2018-01-08 21:52:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-08 21:56:00,2018-01-08 21:56:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-08 21:58:00,2018-01-08 21:58:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-08 22:02:00,2018-01-08 22:02:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-08 22:04:00,2018-01-08 22:04:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-08 22:10:00,2018-01-08 22:10:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-08 22:16:00,2018-01-08 22:16:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-08 22:36:00,2018-01-08 22:36:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-08 22:42:00,2018-01-08 22:42:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-08 23:00:00,2018-01-08 23:00:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-08 23:10:00,2018-01-08 23:10:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-09 00:54:00,2018-01-09 00:54:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-09 00:58:00,2018-01-09 00:58:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-09 01:04:00,2018-01-09 01:04:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-09 01:10:00,2018-01-09 01:10:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-09 01:12:00,2018-01-09 01:12:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-09 01:14:00,2018-01-09 01:14:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-09 01:18:00,2018-01-09 01:18:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-09 01:20:00,2018-01-09 01:20:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-09 01:24:00,2018-01-09 01:24:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-09 01:30:00,2018-01-09 01:30:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 03:10:00,2018-01-09 03:10:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 03:30:00,2018-01-09 03:30:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-09 03:46:00,2018-01-09 03:46:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 04:02:00,2018-01-09 04:02:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 04:06:00,2018-01-09 04:06:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-09 04:18:00,2018-01-09 04:18:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-09 04:36:00,2018-01-09 04:36:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 04:56:00,2018-01-09 04:56:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 04:58:00,2018-01-09 04:58:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-09 05:16:00,2018-01-09 05:16:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-09 05:22:00,2018-01-09 05:22:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-09 05:34:00,2018-01-09 05:34:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 06:00:00,2018-01-09 06:00:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 06:02:00,2018-01-09 06:02:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-09 06:42:00,2018-01-09 06:42:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-09 07:20:00,2018-01-09 07:20:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0
2018-01-09 07:36:00,2018-01-09 07:36:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0
2018-01-09 07:42:00,2018-01-09 07:42:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0
2018-01-09 07:44:00,2018-01-09 07:44:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0
2018-01-09 07:48:00,2018-01-09 07:48:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-09 07:54:00,2018-01-09 07:54:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-09 07:56:00,2018-01-09 07:56:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 07:58:00,2018-01-09 07:58:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-09 08:02:00,2018-01-09 08:02:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-09 08:06:00,2018-01-09 08:06:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-09 08:10:00,2018-01-09 08:10:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-09 08:12:00,2018-01-09 08:12:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-09 08:16:00,2018-01-09 08:16:00,22.1,22.1,22.1,0.0,0.0,0.0,1.0
2018-01-09 08:22:00,2018-01-09 08:22:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-09 08:24:00,2018-01-09 08:24:00,21.8,22.0,21.9,2.3999999999999986,4.379999999999984,0.1999999999999993,0.0
2018-01-09 08:40:00,2018-01-09 08:40:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0
2018-01-09 08:44:00,2018-01-09 08:44:00,22.0,22.0,22.0,0.0,0.0,0.0,0.0
2018-01-09 09:02:00,2018-01-09 09:02:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0
2018-01-09 09:08:00,2018-01-09 09:08:00,22.0,22.0,22.0,0.0,0.0,0.0,0.0
2018-01-09 09:26:00,2018-01-09 09:26:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0
2018-01-09 09:34:00,2018-01-09 09:34:00,22.0,22.0,22.0,0.0,0.0,0.0,0.0
2018-01-09 09:44:00,2018-01-09 09:44:00,22.0,22.0,22.0,0.0,0.0,0.0,0.0
2018-01-09 09:50:00,2018-01-09 09:50:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0
2018-01-09 10:06:00,2018-01-09 10:06:00,22.0,22.0,22.0,0.0,0.0,0.0,0.0
2018-01-09 10:16:00,2018-01-09 10:16:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0
2018-01-09 10:36:00,2018-01-09 10:36:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0
2018-01-09 11:18:00,2018-01-09 11:18:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 11:32:00,2018-01-09 11:32:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 12:00:00,2018-01-09 12:00:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 12:14:00,2018-01-09 12:14:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 12:26:00,2018-01-09 12:26:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 12:40:00,2018-01-09 12:40:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 12:52:00,2018-01-09 12:52:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 13:30:00,2018-01-09 13:30:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 13:46:00,2018-01-09 13:46:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 13:58:00,2018-01-09 13:58:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 14:10:00,2018-01-09 14:10:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 14:28:00,2018-01-09 14:28:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 14:48:00,2018-01-09 14:48:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 14:58:00,2018-01-09 14:58:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 15:22:00,2018-01-09 15:22:00,22.3,22.5,22.4,0.0,4.4799999999999836,0.1999999999999993,0.0
2018-01-09 15:26:00,2018-01-09 15:26:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-09 15:30:00,2018-01-09 15:30:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-09 15:34:00,2018-01-09 15:34:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-09 15:36:00,2018-01-09 15:36:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-09 15:42:00,2018-01-09 15:42:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 15:48:00,2018-01-09 15:48:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 16:16:00,2018-01-09 16:16:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0
2018-01-09 16:32:00,2018-01-09 16:32:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 16:34:00,2018-01-09 16:34:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 16:36:00,2018-01-09 16:36:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-09 16:38:00,2018-01-09 16:38:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-09 16:42:00,2018-01-09 16:42:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-09 16:50:00,2018-01-09 16:50:00,22.8,23.0,22.9,0.0,4.579999999999983,0.1999999999999993,0.0
2018-01-09 16:52:00,2018-01-09 16:52:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0
2018-01-09 16:56:00,2018-01-09 16:56:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-09 17:00:00,2018-01-09 17:00:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-09 17:06:00,2018-01-09 17:06:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-09 17:08:00,2018-01-09 17:08:00,22.5,22.6,22.55,0.0,2.2550000000000323,0.10000000000000142,0.0
2018-01-09 17:34:00,2018-01-09 17:34:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 17:40:00,2018-01-09 17:40:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 17:44:00,2018-01-09 17:44:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-09 17:48:00,2018-01-09 17:48:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 18:04:00,2018-01-09 18:04:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-09 18:06:00,2018-01-09 18:06:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-09 18:08:00,2018-01-09 18:08:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-09 18:10:00,2018-01-09 18:10:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,0.0
2018-01-09 18:12:00,2018-01-09 18:12:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-09 18:18:00,2018-01-09 18:18:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-09 18:24:00,2018-01-09 18:24:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 18:26:00,2018-01-09 18:26:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-09 18:28:00,2018-01-09 18:28:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 18:34:00,2018-01-09 18:34:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0
2018-01-09 18:38:00,2018-01-09 18:38:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-09 18:40:00,2018-01-09 18:40:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-09 18:44:00,2018-01-09 18:44:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-09 18:48:00,2018-01-09 18:48:00,22.8,23.2,23.0,0.0,9.199999999999967,0.3999999999999986,0.0
2018-01-09 18:50:00,2018-01-09 18:50:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,0.0
2018-01-09 18:52:00,2018-01-09 18:52:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-09 18:54:00,2018-01-09 18:54:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,0.0
2018-01-09 18:58:00,2018-01-09 18:58:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0
2018-01-09 19:08:00,2018-01-09 19:08:00,22.8,23.1,22.950000000000003,0.0,6.8850000000000176,0.3000000000000007,0.0
2018-01-09 19:10:00,2018-01-09 19:10:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0
2018-01-09 19:14:00,2018-01-09 19:14:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0
2018-01-09 19:16:00,2018-01-09 19:16:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-09 19:18:00,2018-01-09 19:18:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-09 19:20:00,2018-01-09 19:20:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-09 19:32:00,2018-01-09 19:32:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-09 19:34:00,2018-01-09 19:34:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-09 19:44:00,2018-01-09 19:44:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0
2018-01-09 19:48:00,2018-01-09 19:48:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0
2018-01-09 19:54:00,2018-01-09 19:54:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0
2018-01-09 19:56:00,2018-01-09 19:56:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,0.0
2018-01-09 20:00:00,2018-01-09 20:00:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-09 20:02:00,2018-01-09 20:02:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-09 20:10:00,2018-01-09 20:10:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0
2018-01-09 20:18:00,2018-01-09 20:18:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 20:46:00,2018-01-09 20:46:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0
2018-01-09 20:52:00,2018-01-09 20:52:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0
2018-01-09 20:56:00,2018-01-09 20:56:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0
2018-01-09 21:00:00,2018-01-09 21:00:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 21:08:00,2018-01-09 21:08:00,22.3,22.4,22.35,0.0,2.2349999999999524,0.09999999999999787,0.0
2018-01-09 21:10:00,2018-01-09 21:10:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-09 21:14:00,2018-01-09 21:14:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-09 21:22:00,2018-01-09 21:22:00,22.8,23.0,22.9,0.0,4.579999999999983,0.1999999999999993,0.5
2018-01-09 21:26:00,2018-01-09 21:26:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 21:34:00,2018-01-09 21:34:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-09 21:36:00,2018-01-09 21:36:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-09 21:56:00,2018-01-09 21:56:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 22:02:00,2018-01-09 22:02:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-09 22:10:00,2018-01-09 22:10:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-09 22:14:00,2018-01-09 22:14:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-09 22:52:00,2018-01-09 22:52:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-09 22:58:00,2018-01-09 22:58:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-09 23:16:00,2018-01-09 23:16:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-10 01:06:00,2018-01-10 01:06:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-10 01:08:00,2018-01-10 01:08:00,22.8,23.0,22.9,0.0,4.579999999999983,0.1999999999999993,1.0
2018-01-10 01:16:00,2018-01-10 01:16:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-10 01:20:00,2018-01-10 01:20:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0
2018-01-10 01:24:00,2018-01-10 01:24:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-10 01:30:00,2018-01-10 01:30:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0
2018-01-10 01:36:00,2018-01-10 01:36:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-10 01:42:00,2018-01-10 01:42:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-10 02:08:00,2018-01-10 02:08:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-10 02:20:00,2018-01-10 02:20:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-10 02:22:00,2018-01-10 02:22:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-10 02:46:00,2018-01-10 02:46:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-10 02:58:00,2018-01-10 02:58:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0
2018-01-10 03:02:00,2018-01-10 03:02:00,23.4,23.4,23.4,0.0,0.0,0.0,1.0
2018-01-10 03:04:00,2018-01-10 03:04:00,23.4,23.4,23.4,0.0,0.0,0.0,1.0
2018-01-10 03:10:00,2018-01-10 03:10:00,23.6,23.6,23.6,0.0,0.0,0.0,1.0
2018-01-10 03:20:00,2018-01-10 03:20:00,23.6,23.6,23.6,0.0,0.0,0.0,1.0
