ts,ts,min,max,mean,delta_t,integ,rmsd,doors
2018-01-06 06:57:00,2018-01-06 06:57:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0
2018-01-06 07:00:00,2018-01-06 07:00:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0
2018-01-06 07:03:00,2018-01-06 07:03:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0
2018-01-06 07:06:00,2018-01-06 07:06:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-06 07:09:00,2018-01-06 07:09:00,22.5,22.7,22.6,0.0,4.5199999999999845,0.1999999999999993,0.0
2018-01-06 07:15:00,2018-01-06 07:15:00,22.3,22.4,22.35,0.0,2.2349999999999524,0.09999999999999787,0.0
2018-01-06 07:18:00,2018-01-06 07:18:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0
2018-01-06 07:24:00,2018-01-06 07:24:00,22.0,22.0,22.0,0.0,0.0,0.0,0.0
2018-01-06 07:27:00,2018-01-06 07:27:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0
2018-01-06 07:30:00,2018-01-06 07:30:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0
2018-01-06 07:39:00,2018-01-06 07:39:00,21.7,21.7,21.7,0.0,0.0,0.0,0.0
2018-01-06 08:24:00,2018-01-06 08:24:00,21.5,21.5,21.5,0.0,0.0,0.0,0.0
2018-01-06 09:06:00,2018-01-06 09:06:00,21.6,21.6,21.6,0.0,0.0,0.0,0.0
2018-01-06 09:24:00,2018-01-06 09:24:00,21.5,21.5,21.5,0.0,0.0,0.0,0.0
2018-01-06 11:24:00,2018-01-06 11:24:00,21.6,21.6,21.6,0.0,0.0,0.0,0.0
2018-01-06 12:03:00,2018-01-06 12:03:00,21.5,21.5,21.5,0.0,0.0,0.0,0.0
2018-01-06 12:15:00,2018-01-06 12:15:00,21.6,21.6,21.6,0.0,0.0,0.0,0.0
2018-01-06 14:06:00,2018-01-06 14:06:00,21.6,21.6,21.6,0.0,0.0,0.0,0.0
2018-01-06 14:15:00,2018-01-06 14:15:00,21.5,21.5,21.5,0.0,0.0,0.0,0.0
2018-01-06 14:18:00,2018-01-06 14:18:00,21.6,21.6,21.6,0.0,0.0,0.0,0.0
2018-01-06 14:21:00,2018-01-06 14:21:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0
2018-01-06 14:24:00,2018-01-06 14:24:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0
2018-01-06 14:27:00,2018-01-06 14:27:00,22.0,22.1,22.05,0.0,2.2050000000000316,0.10000000000000142,0.0
2018-01-06 14:33:00,2018-01-06 14:33:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-06 14:48:00,2018-01-06 14:48:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0
2018-01-06 14:57:00,2018-01-06 14:57:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-06 15:15:00,2018-01-06 15:15:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0
2018-01-06 16:12:00,2018-01-06 16:12:00,22.0,22.1,22.05,0.0,2.2050000000000316,0.10000000000000142,0.0
2018-01-06 16:15:00,2018-01-06 16:15:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0
2018-01-06 16:21:00,2018-01-06 16:21:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-06 16:33:00,2018-01-06 16:33:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-06 16:39:00,2018-01-06 16:39:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0
2018-01-06 16:51:00,2018-01-06 16:51:00,22.0,22.1,22.05,0.0,2.2050000000000316,0.10000000000000142,0.0
2018-01-06 16:57:00,2018-01-06 16:57:00,21.9,21.9,21.9,0.0,0.0,0.0,0.0
2018-01-06 17:00:00,2018-01-06 17:00:00,22.0,22.0,22.0,0.0,0.0,0.0,0.5
2018-01-06 17:03:00,2018-01-06 17:03:00,22.1,22.1,22.1,0.0,0.0,0.0,1.0
2018-01-06 17:15:00,2018-01-06 17:15:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-06 17:18:00,2018-01-06 17:18:00,22.1,22.2,22.15,0.0,2.214999999999953,0.09999999999999787,1.0
2018-01-06 17:21:00,2018-01-06 17:21:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-06 17:24:00,2018-01-06 17:24:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-06 17:27:00,2018-01-06 17:27:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-06 17:30:00,2018-01-06 17:30:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-06 17:33:00,2018-01-06 17:33:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0
2018-01-06 17:42:00,2018-01-06 17:42:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-06 17:45:00,2018-01-06 17:45:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-06 17:51:00,2018-01-06 17:51:00,23.1,23.3,23.200000000000003,0.0,4.639999999999984,0.1999999999999993,1.0
2018-01-06 17:54:00,2018-01-06 17:54:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-06 17:57:00,2018-01-06 17:57:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-06 18:00:00,2018-01-06 18:00:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-06 18:03:00,2018-01-06 18:03:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-06 18:21:00,2018-01-06 18:21:00,23.1,23.3,23.200000000000003,0.0,4.639999999999984,0.1999999999999993,1.0
2018-01-06 18:24:00,2018-01-06 18:24:00,23.0,23.1,23.05,0.0,2.305000000000033,0.10000000000000142,1.0
2018-01-06 18:27:00,2018-01-06 18:27:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-06 18:33:00,2018-01-06 18:33:00,22.6,22.7,22.65,0.0,2.2649999999999517,0.09999999999999787,1.0
2018-01-06 18:36:00,2018-01-06 18:36:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-06 18:39:00,2018-01-06 18:39:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-06 18:45:00,2018-01-06 18:45:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-06 18:51:00,2018-01-06 18:51:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-06 18:54:00,2018-01-06 18:54:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,1.0
2018-01-06 18:57:00,2018-01-06 18:57:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,1.0
2018-01-06 19:00:00,2018-01-06 19:00:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-06 19:03:00,2018-01-06 19:03:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-06 19:06:00,2018-01-06 19:06:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-06 19:12:00,2018-01-06 19:12:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-06 19:18:00,2018-01-06 19:18:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-06 19:39:00,2018-01-06 19:39:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-06 19:45:00,2018-01-06 19:45:00,21.9,22.0,21.95,0.0,2.195000000000031,0.10000000000000142,1.0
2018-01-06 19:48:00,2018-01-06 19:48:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-06 19:54:00,2018-01-06 19:54:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-06 19:57:00,2018-01-06 19:57:00,22.0,22.2,22.1,0.0,4.419999999999985,0.1999999999999993,1.0
2018-01-06 20:03:00,2018-01-06 20:03:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-06 20:09:00,2018-01-06 20:09:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-06 20:39:00,2018-01-06 20:39:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-06 21:03:00,2018-01-06 21:03:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-06 21:06:00,2018-01-06 21:06:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-06 21:09:00,2018-01-06 21:09:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-06 21:12:00,2018-01-06 21:12:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-06 21:18:00,2018-01-06 21:18:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-06 21:27:00,2018-01-06 21:27:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-06 21:42:00,2018-01-06 21:42:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-06 21:45:00,2018-01-06 21:45:00,22.2,22.3,22.25,0.0,2.2250000000000316,0.10000000000000142,1.0
2018-01-06 21:48:00,2018-01-06 21:48:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-06 21:54:00,2018-01-06 21:54:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-06 21:57:00,2018-01-06 21:57:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-06 22:06:00,2018-01-06 22:06:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-06 22:18:00,2018-01-06 22:18:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-06 22:42:00,2018-01-06 22:42:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-06 23:03:00,2018-01-06 23:03:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-06 23:36:00,2018-01-06 23:36:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-06 23:45:00,2018-01-06 23:45:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 00:06:00,2018-01-07 00:06:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-07 00:12:00,2018-01-07 00:12:00,21.9,22.0,21.95,0.0,2.195000000000031,0.10000000000000142,1.0
2018-01-07 00:18:00,2018-01-07 00:18:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-07 00:24:00,2018-01-07 00:24:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-07 00:30:00,2018-01-07 00:30:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-07 00:39:00,2018-01-07 00:39:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 00:51:00,2018-01-07 00:51:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-07 01:24:00,2018-01-07 01:24:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-07 02:09:00,2018-01-07 02:09:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-07 02:18:00,2018-01-07 02:18:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 02:27:00,2018-01-07 02:27:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-07 02:57:00,2018-01-07 02:57:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-07 03:18:00,2018-01-07 03:18:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 03:21:00,2018-01-07 03:21:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-07 03:24:00,2018-01-07 03:24:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-07 03:27:00,2018-01-07 03:27:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-07 03:30:00,2018-01-07 03:30:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-07 03:42:00,2018-01-07 03:42:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-07 03:54:00,2018-01-07 03:54:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-07 04:00:00,2018-01-07 04:00:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 04:03:00,2018-01-07 04:03:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 04:09:00,2018-01-07 04:09:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-07 04:15:00,2018-01-07 04:15:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 04:18:00,2018-01-07 04:18:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 04:21:00,2018-01-07 04:21:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 04:24:00,2018-01-07 04:24:00,22.4,22.5,22.45,0.0,2.2450000000000316,0.10000000000000142,1.0
2018-01-07 04:27:00,2018-01-07 04:27:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-07 04:42:00,2018-01-07 04:42:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-07 04:45:00,2018-01-07 04:45:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-07 04:48:00,2018-01-07 04:48:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-07 05:03:00,2018-01-07 05:03:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-07 05:09:00,2018-01-07 05:09:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-07 05:21:00,2018-01-07 05:21:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 05:42:00,2018-01-07 05:42:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-07 06:33:00,2018-01-07 06:33:00,22.0,22.2,22.1,0.0,4.419999999999985,0.1999999999999993,1.0
2018-01-07 06:36:00,2018-01-07 06:36:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 06:42:00,2018-01-07 06:42:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-07 06:57:00,2018-01-07 06:57:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-07 07:09:00,2018-01-07 07:09:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 07:12:00,2018-01-07 07:12:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-07 07:18:00,2018-01-07 07:18:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-07 07:36:00,2018-01-07 07:36:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-07 08:09:00,2018-01-07 08:09:00,22.6,22.6,22.6,0.6000000000000014,0.0,0.0,1.0
2018-01-07 08:15:00,2018-01-07 08:15:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-07 08:18:00,2018-01-07 08:18:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-07 08:21:00,2018-01-07 08:21:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-07 08:24:00,2018-01-07 08:24:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 08:27:00,2018-01-07 08:27:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-07 08:33:00,2018-01-07 08:33:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-07 08:36:00,2018-01-07 08:36:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 09:03:00,2018-01-07 09:03:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-07 09:15:00,2018-01-07 09:15:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 09:24:00,2018-01-07 09:24:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-07 09:33:00,2018-01-07 09:33:00,21.6,21.6,21.6,0.0,0.0,0.0,1.0
2018-01-07 10:03:00,2018-01-07 10:03:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-07 10:18:00,2018-01-07 10:18:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 10:24:00,2018-01-07 10:24:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-07 10:33:00,2018-01-07 10:33:00,21.6,21.6,21.6,0.0,0.0,0.0,1.0
2018-01-07 11:03:00,2018-01-07 11:03:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-07 11:15:00,2018-01-07 11:15:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 12:15:00,2018-01-07 12:15:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-07 12:27:00,2018-01-07 12:27:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 13:09:00,2018-01-07 13:09:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-07 13:21:00,2018-01-07 13:21:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 13:51:00,2018-01-07 13:51:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-07 14:06:00,2018-01-07 14:06:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 14:27:00,2018-01-07 14:27:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-07 14:42:00,2018-01-07 14:42:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 15:06:00,2018-01-07 15:06:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-07 15:21:00,2018-01-07 15:21:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 15:42:00,2018-01-07 15:42:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 15:45:00,2018-01-07 15:45:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-07 15:48:00,2018-01-07 15:48:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-07 15:51:00,2018-01-07 15:51:00,22.0,22.2,22.1,0.0,4.419999999999985,0.1999999999999993,1.0
2018-01-07 15:54:00,2018-01-07 15:54:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 15:57:00,2018-01-07 15:57:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-07 16:00:00,2018-01-07 16:00:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-07 16:03:00,2018-01-07 16:03:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,1.0
2018-01-07 16:06:00,2018-01-07 16:06:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0
2018-01-07 16:12:00,2018-01-07 16:12:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-07 16:24:00,2018-01-07 16:24:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0
2018-01-07 16:27:00,2018-01-07 16:27:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0
2018-01-07 16:36:00,2018-01-07 16:36:00,23.5,23.5,23.5,0.0,0.0,0.0,1.0
2018-01-07 16:42:00,2018-01-07 16:42:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0
2018-01-07 16:48:00,2018-01-07 16:48:00,23.1,23.2,23.166666666666668,0.0,2.3149999999999507,0.09999999999999787,1.0
2018-01-07 16:54:00,2018-01-07 16:54:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-07 17:00:00,2018-01-07 17:00:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-07 17:06:00,2018-01-07 17:06:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-07 17:12:00,2018-01-07 17:12:00,22.6,22.7,22.65,0.0,2.2649999999999517,0.09999999999999787,1.0
2018-01-07 17:21:00,2018-01-07 17:21:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-07 17:27:00,2018-01-07 17:27:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-07 17:30:00,2018-01-07 17:30:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-07 17:36:00,2018-01-07 17:36:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-07 17:45:00,2018-01-07 17:45:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-07 17:54:00,2018-01-07 17:54:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-07 18:03:00,2018-01-07 18:03:00,22.3,22.5,22.4,0.0,4.4799999999999836,0.1999999999999993,1.0
2018-01-07 18:21:00,2018-01-07 18:21:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-07 18:39:00,2018-01-07 18:39:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 18:54:00,2018-01-07 18:54:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 19:18:00,2018-01-07 19:18:00,22.3,22.5,22.4,0.0,4.4799999999999836,0.1999999999999993,1.0
2018-01-07 19:21:00,2018-01-07 19:21:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-07 19:24:00,2018-01-07 19:24:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-07 19:45:00,2018-01-07 19:45:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-07 20:06:00,2018-01-07 20:06:00,22.3,22.4,22.333333333333332,0.0,2.2349999999999524,0.09999999999999787,0.6666666666666666
2018-01-07 20:09:00,2018-01-07 20:09:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0
2018-01-07 20:18:00,2018-01-07 20:18:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-07 20:33:00,2018-01-07 20:33:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0
2018-01-07 20:51:00,2018-01-07 20:51:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-07 21:00:00,2018-01-07 21:00:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-07 21:12:00,2018-01-07 21:12:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0
2018-01-07 21:30:00,2018-01-07 21:30:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-07 21:51:00,2018-01-07 21:51:00,22.6,22.8,22.700000000000003,0.0,4.539999999999985,0.1999999999999993,0.0
2018-01-07 21:54:00,2018-01-07 21:54:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-07 21:57:00,2018-01-07 21:57:00,22.5,22.5,22.5,0.0,0.0,0.0,0.5
2018-01-07 22:06:00,2018-01-07 22:06:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-07 22:30:00,2018-01-07 22:30:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-07 22:54:00,2018-01-07 22:54:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-07 23:30:00,2018-01-07 23:30:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-08 00:00:00,2018-01-08 00:00:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-08 00:06:00,2018-01-08 00:06:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-08 00:12:00,2018-01-08 00:12:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0
2018-01-08 00:18:00,2018-01-08 00:18:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-08 00:33:00,2018-01-08 00:33:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-08 00:48:00,2018-01-08 00:48:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-08 01:06:00,2018-01-08 01:06:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-08 01:24:00,2018-01-08 01:24:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-08 01:30:00,2018-01-08 01:30:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-08 02:00:00,2018-01-08 02:00:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-08 02:09:00,2018-01-08 02:09:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0
2018-01-08 02:15:00,2018-01-08 02:15:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0
2018-01-08 02:18:00,2018-01-08 02:18:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0
2018-01-08 02:21:00,2018-01-08 02:21:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0
2018-01-08 02:39:00,2018-01-08 02:39:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0
2018-01-08 02:57:00,2018-01-08 02:57:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0
2018-01-08 03:09:00,2018-01-08 03:09:00,22.7,22.9,22.8,0.0,4.559999999999984,0.1999999999999993,0.0
2018-01-08 03:12:00,2018-01-08 03:12:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-08 03:15:00,2018-01-08 03:15:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0
2018-01-08 03:18:00,2018-01-08 03:18:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0
2018-01-08 03:21:00,2018-01-08 03:21:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0
2018-01-08 03:33:00,2018-01-08 03:33:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0
2018-01-08 03:51:00,2018-01-08 03:51:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-08 04:03:00,2018-01-08 04:03:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-08 04:12:00,2018-01-08 04:12:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-08 04:15:00,2018-01-08 04:15:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-08 04:18:00,2018-01-08 04:18:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-08 04:30:00,2018-01-08 04:30:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-08 04:33:00,2018-01-08 04:33:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-08 04:48:00,2018-01-08 04:48:00,22.8,22.8,22.8,0.6000000000000014,0.0,0.0,1.0
2018-01-08 04:57:00,2018-01-08 04:57:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-08 05:12:00,2018-01-08 05:12:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-08 05:15:00,2018-01-08 05:15:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-08 05:27:00,2018-01-08 05:27:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-08 05:30:00,2018-01-08 05:30:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-08 06:06:00,2018-01-08 06:06:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-08 06:27:00,2018-01-08 06:27:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-08 06:48:00,2018-01-08 06:48:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-08 07:12:00,2018-01-08 07:12:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0
2018-01-08 07:27:00,2018-01-08 07:27:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-08 07:33:00,2018-01-08 07:33:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0
2018-01-08 07:36:00,2018-01-08 07:36:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0
2018-01-08 07:39:00,2018-01-08 07:39:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0
2018-01-08 07:42:00,2018-01-08 07:42:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0
2018-01-08 07:48:00,2018-01-08 07:48:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
