ts,ts,min,max,mean,delta_t,integ,rmsd,doors
2018-01-08 14:50:00,2018-01-08 14:50:00,21.7,21.7,21.7,0.0,0.0,0.0,1.0
2018-01-08 15:00:00,2018-01-08 15:00:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 15:20:00,2018-01-08 15:20:00,21.7,21.8,21.75,0.0,2.175000000000031,0.10000000000000142,1.0
2018-01-08 15:30:00,2018-01-08 15:30:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-08 16:10:00,2018-01-08 16:10:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 16:20:00,2018-01-08 16:20:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-08 16:50:00,2018-01-08 16:50:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0
2018-01-08 17:00:00,2018-01-08 17:00:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-08 17:30:00,2018-01-08 17:30:00,21.8,21.9,21.866666666666664,1.1999999999999993,2.1849999999999534,0.09999999999999787,0.6666666666666666
2018-01-08 17:50:00,2018-01-08 17:50:00,22.0,22.2,22.1,0.0,4.419999999999985,0.1999999999999993,0.0
2018-01-08 18:00:00,2018-01-08 18:00:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0
2018-01-08 18:30:00,2018-01-08 18:30:00,22.2,22.6,22.4,0.0,8.960000000000047,0.40000000000000213,0.0
2018-01-08 18:40:00,2018-01-08 18:40:00,22.7,22.8,22.733333333333334,0.0,2.2750000000000323,0.10000000000000142,0.0
2018-01-08 18:50:00,2018-01-08 18:50:00,22.8,23.3,23.060000000000002,0.0,11.525000000000002,0.5,0.0
2018-01-08 19:00:00,2018-01-08 19:00:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0
2018-01-08 19:10:00,2018-01-08 19:10:00,23.2,23.3,23.25,0.0,2.325000000000033,0.10000000000000142,0.0
2018-01-08 19:20:00,2018-01-08 19:20:00,23.2,23.3,23.25,1.1999999999999993,2.325000000000033,0.10000000000000142,0.0
2018-01-08 19:30:00,2018-01-08 19:30:00,23.4,23.6,23.5,0.0,4.700000000000067,0.20000000000000284,0.0
2018-01-08 19:40:00,2018-01-08 19:40:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0
2018-01-08 19:50:00,2018-01-08 19:50:00,22.9,23.2,23.025,0.0,6.915000000000017,0.3000000000000007,0.0
2018-01-08 20:00:00,2018-01-08 20:00:00,22.5,22.8,22.633333333333336,0.0,6.795000000000017,0.3000000000000007,0.0
2018-01-08 20:10:00,2018-01-08 20:10:00,22.2,22.3,22.25,0.0,2.2250000000000316,0.10000000000000142,0.0
2018-01-08 20:30:00,2018-01-08 20:30:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0
2018-01-08 21:00:00,2018-01-08 21:00:00,22.0,22.4,22.18,0.0,8.879999999999969,0.3999999999999986,0.0
2018-01-08 21:10:00,2018-01-08 21:10:00,22.5,22.7,22.599999999999998,0.0,4.5199999999999845,0.1999999999999993,0.8333333333333334
2018-01-08 21:20:00,2018-01-08 21:20:00,22.4,22.7,22.53333333333333,0.0,6.765000000000015,0.3000000000000007,1.0
2018-01-08 21:30:00,2018-01-08 21:30:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-08 21:40:00,2018-01-08 21:40:00,22.0,22.1,22.066666666666666,0.0,2.2050000000000316,0.10000000000000142,1.0
2018-01-08 21:50:00,2018-01-08 21:50:00,22.3,22.7,22.500000000000004,0.0,8.999999999999968,0.3999999999999986,1.0
2018-01-08 22:00:00,2018-01-08 22:00:00,22.7,22.8,22.766666666666666,0.0,2.2750000000000323,0.10000000000000142,1.0
2018-01-08 22:10:00,2018-01-08 22:10:00,22.4,22.6,22.5,0.0,4.500000000000064,0.20000000000000284,1.0
2018-01-08 22:30:00,2018-01-08 22:30:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-08 22:40:00,2018-01-08 22:40:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-08 23:00:00,2018-01-08 23:00:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-08 23:10:00,2018-01-08 23:10:00,22.2,22.2,22.2,0.0,0.0,0.0,1.0
2018-01-09 00:50:00,2018-01-09 00:50:00,21.9,22.0,21.95,0.0,2.195000000000031,0.10000000000000142,1.0
2018-01-09 01:00:00,2018-01-09 01:00:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0
2018-01-09 01:10:00,2018-01-09 01:10:00,22.0,22.5,22.25,0.0,11.125,0.5,1.0
2018-01-09 01:20:00,2018-01-09 01:20:00,22.6,22.7,22.65,0.0,2.2649999999999517,0.09999999999999787,1.0
2018-01-09 01:30:00,2018-01-09 01:30:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 03:10:00,2018-01-09 03:10:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 03:30:00,2018-01-09 03:30:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-09 03:40:00,2018-01-09 03:40:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 04:00:00,2018-01-09 04:00:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,1.0
2018-01-09 04:10:00,2018-01-09 04:10:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-09 04:30:00,2018-01-09 04:30:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 04:50:00,2018-01-09 04:50:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,1.0
2018-01-09 05:10:00,2018-01-09 05:10:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-09 05:20:00,2018-01-09 05:20:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-09 05:30:00,2018-01-09 05:30:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 06:00:00,2018-01-09 06:00:00,22.8,23.0,22.9,0.0,4.579999999999983,0.1999999999999993,1.0
2018-01-09 06:40:00,2018-01-09 06:40:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-09 07:20:00,2018-01-09 07:20:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0
2018-01-09 07:30:00,2018-01-09 07:30:00,23.2,23.2,23.2,0.0,0.0,0.0,1.0
2018-01-09 07:40:00,2018-01-09 07:40:00,23.1,23.3,23.2,0.0,4.639999999999984,0.1999999999999993,1.0
2018-01-09 07:50:00,2018-01-09 07:50:00,22.7,23.0,22.833333333333332,0.0,6.8550000000000155,0.3000000000000007,1.0
2018-01-09 08:00:00,2018-01-09 08:00:00,22.5,22.6,22.55,0.0,2.2550000000000323,0.10000000000000142,1.0
2018-01-09 08:10:00,2018-01-09 08:10:00,22.1,22.3,22.2,0.0,4.439999999999985,0.1999999999999993,1.0
2018-01-09 08:20:00,2018-01-09 08:20:00,21.8,22.0,21.933333333333334,2.3999999999999986,4.379999999999984,0.1999999999999993,0.3333333333333333
2018-01-09 08:40:00,2018-01-09 08:40:00,21.8,22.0,21.866666666666664,0.0,4.379999999999984,0.1999999999999993,0.0
2018-01-09 09:00:00,2018-01-09 09:00:00,21.8,22.0,21.9,0.0,4.379999999999984,0.1999999999999993,0.0
2018-01-09 09:20:00,2018-01-09 09:20:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0
2018-01-09 09:30:00,2018-01-09 09:30:00,22.0,22.0,22.0,0.0,0.0,0.0,0.0
2018-01-09 09:40:00,2018-01-09 09:40:00,22.0,22.0,22.0,0.0,0.0,0.0,0.0
2018-01-09 09:50:00,2018-01-09 09:50:00,21.8,21.8,21.8,0.0,0.0,0.0,0.0
2018-01-09 10:00:00,2018-01-09 10:00:00,22.0,22.0,22.0,0.0,0.0,0.0,0.0
2018-01-09 10:10:00,2018-01-09 10:10:00,22.1,22.1,22.1,0.0,0.0,0.0,0.0
2018-01-09 10:30:00,2018-01-09 10:30:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0
2018-01-09 11:10:00,2018-01-09 11:10:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 11:30:00,2018-01-09 11:30:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 12:00:00,2018-01-09 12:00:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 12:10:00,2018-01-09 12:10:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 12:20:00,2018-01-09 12:20:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 12:40:00,2018-01-09 12:40:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 12:50:00,2018-01-09 12:50:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 13:30:00,2018-01-09 13:30:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 13:40:00,2018-01-09 13:40:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 13:50:00,2018-01-09 13:50:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 14:10:00,2018-01-09 14:10:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 14:20:00,2018-01-09 14:20:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 14:40:00,2018-01-09 14:40:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 14:50:00,2018-01-09 14:50:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0
2018-01-09 15:20:00,2018-01-09 15:20:00,22.3,22.6,22.46666666666667,0.0,6.735000000000017,0.3000000000000007,0.0
2018-01-09 15:30:00,2018-01-09 15:30:00,22.6,22.7,22.666666666666668,0.0,2.2649999999999517,0.09999999999999787,0.0
2018-01-09 15:40:00,2018-01-09 15:40:00,22.3,22.5,22.4,0.0,4.4799999999999836,0.1999999999999993,0.0
2018-01-09 16:10:00,2018-01-09 16:10:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0
2018-01-09 16:30:00,2018-01-09 16:30:00,22.3,22.6,22.5,0.0,6.735000000000017,0.3000000000000007,0.0
2018-01-09 16:40:00,2018-01-09 16:40:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0
2018-01-09 16:50:00,2018-01-09 16:50:00,22.8,23.0,22.9,0.0,4.579999999999983,0.1999999999999993,0.0
2018-01-09 17:00:00,2018-01-09 17:00:00,22.5,22.7,22.6,0.0,4.5199999999999845,0.1999999999999993,0.0
2018-01-09 17:30:00,2018-01-09 17:30:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0
2018-01-09 17:40:00,2018-01-09 17:40:00,22.5,22.6,22.53333333333333,0.0,2.2550000000000323,0.10000000000000142,0.0
2018-01-09 18:00:00,2018-01-09 18:00:00,22.6,22.8,22.666666666666668,0.0,4.539999999999985,0.1999999999999993,0.0
2018-01-09 18:10:00,2018-01-09 18:10:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,0.0
2018-01-09 18:20:00,2018-01-09 18:20:00,22.5,22.7,22.566666666666666,0.0,4.5199999999999845,0.1999999999999993,0.0
2018-01-09 18:30:00,2018-01-09 18:30:00,22.4,22.6,22.5,0.0,4.500000000000064,0.20000000000000284,0.0
2018-01-09 18:40:00,2018-01-09 18:40:00,22.7,23.2,22.9,0.0,11.475,0.5,0.0
2018-01-09 18:50:00,2018-01-09 18:50:00,22.6,22.9,22.816666666666666,0.0,6.824999999999935,0.29999999999999716,0.0
2018-01-09 19:00:00,2018-01-09 19:00:00,22.8,23.1,22.950000000000003,0.0,6.8850000000000176,0.3000000000000007,0.0
2018-01-09 19:10:00,2018-01-09 19:10:00,22.7,23.0,22.85,0.0,6.8550000000000155,0.3000000000000007,0.0
2018-01-09 19:20:00,2018-01-09 19:20:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0
2018-01-09 19:30:00,2018-01-09 19:30:00,22.7,22.8,22.75,0.0,2.2750000000000323,0.10000000000000142,0.0
2018-01-09 19:40:00,2018-01-09 19:40:00,22.9,23.1,23.0,0.0,4.600000000000065,0.20000000000000284,0.0
2018-01-09 19:50:00,2018-01-09 19:50:00,22.8,22.9,22.866666666666664,0.0,2.2849999999999513,0.09999999999999787,0.0
2018-01-09 20:00:00,2018-01-09 20:00:00,22.6,22.7,22.65,0.0,2.2649999999999517,0.09999999999999787,0.0
2018-01-09 20:10:00,2018-01-09 20:10:00,22.3,22.4,22.35,0.0,2.2349999999999524,0.09999999999999787,0.0
2018-01-09 20:40:00,2018-01-09 20:40:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0
2018-01-09 20:50:00,2018-01-09 20:50:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0
2018-01-09 21:00:00,2018-01-09 21:00:00,22.3,22.4,22.333333333333332,0.0,2.2349999999999524,0.09999999999999787,0.0
2018-01-09 21:10:00,2018-01-09 21:10:00,22.6,22.7,22.65,0.0,2.2649999999999517,0.09999999999999787,0.0
2018-01-09 21:20:00,2018-01-09 21:20:00,22.8,23.0,22.866666666666664,0.0,4.579999999999983,0.1999999999999993,0.6666666666666666
2018-01-09 21:30:00,2018-01-09 21:30:00,23.0,23.0,23.0,0.5999999999999979,0.0,0.0,1.0
2018-01-09 21:50:00,2018-01-09 21:50:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-09 22:00:00,2018-01-09 22:00:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-09 22:10:00,2018-01-09 22:10:00,23.0,23.1,23.05,0.0,2.305000000000033,0.10000000000000142,1.0
2018-01-09 22:50:00,2018-01-09 22:50:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-09 23:10:00,2018-01-09 23:10:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-10 01:00:00,2018-01-10 01:00:00,22.8,23.0,22.933333333333334,0.0,4.579999999999983,0.1999999999999993,1.0
2018-01-10 01:10:00,2018-01-10 01:10:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-10 01:20:00,2018-01-10 01:20:00,22.9,23.1,23.0,0.0,4.600000000000065,0.20000000000000284,1.0
2018-01-10 01:30:00,2018-01-10 01:30:00,23.1,23.2,23.15,0.0,2.3149999999999507,0.09999999999999787,1.0
2018-01-10 01:40:00,2018-01-10 01:40:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-10 02:00:00,2018-01-10 02:00:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-10 02:20:00,2018-01-10 02:20:00,23.0,23.0,23.0,0.6000000000000014,0.0,0.0,1.0
2018-01-10 02:40:00,2018-01-10 02:40:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-10 02:50:00,2018-01-10 02:50:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0
2018-01-10 03:00:00,2018-01-10 03:00:00,23.4,23.4,23.4,0.0,0.0,0.0,1.0
2018-01-10 03:10:00,2018-01-10 03:10:00,23.6,23.6,23.6,0.0,0.0,0.0,1.0
2018-01-10 03:20:00,2018-01-10 03:20:00,23.6,23.6,23.6,0.0,0.0,0.0,1.0
2018-01-10 03:30:00,2018-01-10 03:30:00,23.4,23.6,23.53333333333333,0.0,4.700000000000067,0.20000000000000284,1.0
2018-01-10 03:50:00,2018-01-10 03:50:00,23.4,23.4,23.4,0.0,0.0,0.0,1.0
2018-01-10 04:10:00,2018-01-10 04:10:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0
2018-01-10 04:30:00,2018-01-10 04:30:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0
2018-01-10 05:00:00,2018-01-10 05:00:00,23.2,23.3,23.25,0.0,2.325000000000033,0.10000000000000142,1.0
2018-01-10 05:10:00,2018-01-10 05:10:00,23.5,23.5,23.5,0.0,0.0,0.0,1.0
2018-01-10 07:30:00,2018-01-10 07:30:00,23.6,23.7,23.65,0.0,2.3649999999999496,0.09999999999999787,1.0
2018-01-10 07:50:00,2018-01-10 07:50:00,23.6,23.7,23.65,0.0,2.3649999999999496,0.09999999999999787,1.0
2018-01-10 08:00:00,2018-01-10 08:00:00,23.6,23.6,23.6,0.0,0.0,0.0,1.0
2018-01-10 08:20:00,2018-01-10 08:20:00,23.5,23.6,23.55,0.0,2.3550000000000337,0.10000000000000142,1.0
2018-01-10 08:30:00,2018-01-10 08:30:00,23.7,23.8,23.75,0.0,2.3750000000000338,0.10000000000000142,1.0
2018-01-10 08:40:00,2018-01-10 08:40:00,23.3,23.8,23.56,0.0,11.775,0.5,1.0
2018-01-10 08:50:00,2018-01-10 08:50:00,22.9,23.2,23.03333333333333,0.0,6.915000000000017,0.3000000000000007,1.0
2018-01-10 09:00:00,2018-01-10 09:00:00,22.5,22.8,22.666666666666668,0.0,6.795000000000017,0.3000000000000007,1.0
2018-01-10 09:30:00,2018-01-10 09:30:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-10 09:40:00,2018-01-10 09:40:00,22.4,22.5,22.45,0.0,2.2450000000000316,0.10000000000000142,1.0
2018-01-10 10:00:00,2018-01-10 10:00:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-10 10:10:00,2018-01-10 10:10:00,22.4,22.5,22.45,0.0,2.2450000000000316,0.10000000000000142,1.0
2018-01-10 10:20:00,2018-01-10 10:20:00,22.4,22.5,22.45,0.0,2.2450000000000316,0.10000000000000142,1.0
2018-01-10 10:30:00,2018-01-10 10:30:00,22.5,22.7,22.6,0.0,4.5199999999999845,0.1999999999999993,1.0
2018-01-10 10:40:00,2018-01-10 10:40:00,22.4,22.4,22.4,0.0,0.0,0.0,1.0
2018-01-10 11:00:00,2018-01-10 11:00:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-10 11:10:00,2018-01-10 11:10:00,22.4,22.6,22.5,0.0,4.500000000000064,0.20000000000000284,1.0
2018-01-10 11:20:00,2018-01-10 11:20:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-10 11:40:00,2018-01-10 11:40:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-10 11:50:00,2018-01-10 11:50:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-10 12:10:00,2018-01-10 12:10:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-10 12:20:00,2018-01-10 12:20:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-10 12:30:00,2018-01-10 12:30:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-10 12:40:00,2018-01-10 12:40:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-10 13:10:00,2018-01-10 13:10:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-10 13:20:00,2018-01-10 13:20:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-10 13:40:00,2018-01-10 13:40:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-10 14:00:00,2018-01-10 14:00:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-10 14:20:00,2018-01-10 14:20:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-10 14:30:00,2018-01-10 14:30:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-10 14:40:00,2018-01-10 14:40:00,22.3,22.3,22.3,0.0,0.0,0.0,1.0
2018-01-10 15:00:00,2018-01-10 15:00:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-10 15:10:00,2018-01-10 15:10:00,22.3,22.5,22.4,0.0,4.4799999999999836,0.1999999999999993,1.0
2018-01-10 15:20:00,2018-01-10 15:20:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-10 15:30:00,2018-01-10 15:30:00,22.6,22.6,22.6,0.0,0.0,0.0,1.0
2018-01-10 15:40:00,2018-01-10 15:40:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-10 16:00:00,2018-01-10 16:00:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0
2018-01-10 17:10:00,2018-01-10 17:10:00,23.0,23.2,23.1,0.0,4.619999999999984,0.1999999999999993,1.0
2018-01-10 17:20:00,2018-01-10 17:20:00,23.0,23.3,23.166666666666668,0.0,6.945000000000017,0.3000000000000007,1.0
2018-01-10 17:30:00,2018-01-10 17:30:00,22.9,22.9,22.9,0.0,0.0,0.0,1.0
2018-01-10 17:40:00,2018-01-10 17:40:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-10 17:50:00,2018-01-10 17:50:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-10 18:00:00,2018-01-10 18:00:00,22.7,22.7,22.7,0.0,0.0,0.0,1.0
2018-01-10 18:10:00,2018-01-10 18:10:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-10 18:20:00,2018-01-10 18:20:00,22.9,23.0,22.95,0.0,2.2950000000000323,0.10000000000000142,1.0
2018-01-10 18:30:00,2018-01-10 18:30:00,23.0,23.2,23.066666666666666,0.0,4.619999999999984,0.1999999999999993,1.0
2018-01-10 18:40:00,2018-01-10 18:40:00,23.3,23.5,23.4,0.0,4.679999999999983,0.1999999999999993,1.0
2018-01-10 18:50:00,2018-01-10 18:50:00,23.2,23.9,23.412499999999998,0.0,16.484999999999985,0.6999999999999993,0.125
2018-01-10 19:00:00,2018-01-10 19:00:00,23.0,23.3,23.175,0.0,6.945000000000017,0.3000000000000007,0.0
2018-01-10 19:10:00,2018-01-10 19:10:00,23.3,23.4,23.35,0.0,2.3349999999999502,0.09999999999999787,0.0
2018-01-10 19:20:00,2018-01-10 19:20:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0
2018-01-10 19:30:00,2018-01-10 19:30:00,23.0,23.2,23.1,0.0,4.619999999999984,0.1999999999999993,0.0
2018-01-10 19:40:00,2018-01-10 19:40:00,23.3,23.4,23.35,0.0,2.3349999999999502,0.09999999999999787,0.0
2018-01-10 19:50:00,2018-01-10 19:50:00,23.2,23.6,23.349999999999998,0.0,9.36000000000005,0.40000000000000213,0.3333333333333333
2018-01-10 20:00:00,2018-01-10 20:00:00,23.1,23.3,23.233333333333334,0.0,4.639999999999984,0.1999999999999993,1.0
2018-01-10 20:10:00,2018-01-10 20:10:00,23.4,23.4,23.4,0.0,0.0,0.0,1.0
2018-01-10 20:20:00,2018-01-10 20:20:00,23.3,23.5,23.400000000000002,0.0,4.679999999999983,0.1999999999999993,1.0
2018-01-10 20:30:00,2018-01-10 20:30:00,22.9,23.1,23.0,0.0,4.600000000000065,0.20000000000000284,1.0
2018-01-10 20:40:00,2018-01-10 20:40:00,22.8,22.8,22.8,0.0,0.0,0.0,1.0
2018-01-10 20:50:00,2018-01-10 20:50:00,22.6,22.6,22.6,0.6000000000000014,0.0,0.0,1.0
2018-01-10 21:00:00,2018-01-10 21:00:00,22.5,22.5,22.5,0.0,0.0,0.0,1.0
2018-01-10 21:30:00,2018-01-10 21:30:00,22.6,23.3,23.042857142857144,0.0,16.064999999999987,0.6999999999999993,1.0
2018-01-10 21:40:00,2018-01-10 21:40:00,23.2,23.7,23.46666666666667,0.0,11.725,0.5,1.0
2018-01-10 21:50:00,2018-01-10 21:50:00,23.5,23.7,23.6,0.0,4.719999999999984,0.1999999999999993,1.0
2018-01-10 22:10:00,2018-01-10 22:10:00,23.5,23.7,23.6,0.0,4.719999999999984,0.1999999999999993,1.0
2018-01-10 22:20:00,2018-01-10 22:20:00,23.5,23.5,23.5,0.0,0.0,0.0,1.0
2018-01-10 22:30:00,2018-01-10 22:30:00,23.5,23.5,23.5,0.0,0.0,0.0,1.0
2018-01-10 22:40:00,2018-01-10 22:40:00,23.4,23.4,23.4,0.0,0.0,0.0,1.0
2018-01-10 22:50:00,2018-01-10 22:50:00,23.4,23.4,23.4,0.0,0.0,0.0,1.0
2018-01-10 23:00:00,2018-01-10 23:00:00,23.3,23.4,23.35,0.0,2.3349999999999502,0.09999999999999787,1.0
2018-01-10 23:10:00,2018-01-10 23:10:00,23.5,23.7,23.633333333333336,0.0,4.719999999999984,0.1999999999999993,1.0
2018-01-10 23:20:00,2018-01-10 23:20:00,23.7,23.8,23.75,0.0,2.3750000000000338,0.10000000000000142,1.0
2018-01-10 23:30:00,2018-01-10 23:30:00,23.4,23.5,23.45,0.0,2.345000000000033,0.10000000000000142,1.0
2018-01-10 23:40:00,2018-01-10 23:40:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0
2018-01-10 23:50:00,2018-01-10 23:50:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-11 00:20:00,2018-01-11 00:20:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-11 00:30:00,2018-01-11 00:30:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-11 00:50:00,2018-01-11 00:50:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-11 01:20:00,2018-01-11 01:20:00,23.0,23.0,23.0,0.0,0.0,0.0,1.0
2018-01-11 01:30:00,2018-01-11 01:30:00,23.1,23.1,23.1,0.0,0.0,0.0,1.0
2018-01-11 01:50:00,2018-01-11 01:50:00,23.3,23.3,23.3,0.0,0.0,0.0,1.0
2018-01-11 02:00:00,2018-01-11 02:00:00,23.4,23.4,23.4,0.0,0.0,0.0,1.0
2018-01-11 02:20:00,2018-01-11 02:20:00,23.5,23.5,23.5,0.0,0.0,0.0,0.6666666666666666
2018-01-11 02:30:00,2018-01-11 02:30:00,23.4,23.8,23.619999999999997,0.0,9.440000000000051,0.40000000000000213,0.0
2018-01-11 02:40:00,2018-01-11 02:40:00,23.7,23.8,23.766666666666666,0.0,2.3750000000000338,0.10000000000000142,0.0
2018-01-11 03:00:00,2018-01-11 03:00:00,23.7,23.8,23.725,0.6000000000000014,2.3750000000000338,0.10000000000000142,0.0
2018-01-11 03:10:00,2018-01-11 03:10:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0
2018-01-11 03:50:00,2018-01-11 03:50:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0
2018-01-11 04:00:00,2018-01-11 04:00:00,23.4,23.5,23.45,0.0,2.345000000000033,0.10000000000000142,0.0
2018-01-11 04:10:00,2018-01-11 04:10:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0
2018-01-11 04:20:00,2018-01-11 04:20:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0
2018-01-11 04:30:00,2018-01-11 04:30:00,23.2,23.3,23.25,0.0,2.325000000000033,0.10000000000000142,0.0
2018-01-11 04:40:00,2018-01-11 04:40:00,23.3,23.4,23.35,0.0,2.3349999999999502,0.09999999999999787,0.0
2018-01-11 04:50:00,2018-01-11 04:50:00,23.4,23.4,23.4,0.5999999999999979,0.0,0.0,0.0
2018-01-11 05:10:00,2018-01-11 05:10:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0
2018-01-11 05:30:00,2018-01-11 05:30:00,23.7,23.7,23.7,0.0,0.0,0.0,0.0
2018-01-11 05:50:00,2018-01-11 05:50:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0
2018-01-11 06:00:00,2018-01-11 06:00:00,23.7,23.7,23.7,0.0,0.0,0.0,0.0
2018-01-11 06:10:00,2018-01-11 06:10:00,23.7,23.8,23.75,0.0,2.3750000000000338,0.10000000000000142,0.0
2018-01-11 06:20:00,2018-01-11 06:20:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0
2018-01-11 06:40:00,2018-01-11 06:40:00,23.3,23.6,23.46666666666667,0.0,7.035000000000018,0.3000000000000007,0.0
2018-01-11 07:10:00,2018-01-11 07:10:00,23.7,23.7,23.7,0.0,0.0,0.0,0.0
