ts,ref_temp,real_temp,balcony,cabine
2018-01-07 21:58:42.243,21.3,22.5,1.0,1.0
2018-01-07 22:08:42.241,21.3,22.7,1.0,1.0
2018-01-07 22:30:42.244,21.3,22.5,1.0,1.0
2018-01-07 22:55:42.245,21.3,22.4,1.0,1.0
2018-01-07 23:30:12.241,21.3,22.3,1.0,1.0
2018-01-08 00:01:42.245,21.3,22.2,1.0,1.0
2018-01-08 00:07:12.241,21.3,22.2,1.0,0.0
2018-01-08 00:13:42.245,21.3,22.0,1.0,0.0
2018-01-08 00:20:12.240,21.3,22.2,1.0,0.0
2018-01-08 00:35:42.245,21.3,22.3,1.0,0.0
2018-01-08 00:48:12.241,21.3,22.4,1.0,0.0
2018-01-08 01:06:12.241,21.3,22.5,1.0,0.0
2018-01-08 01:26:12.245,21.3,22.5,0.0,0.0
2018-01-08 01:30:42.241,21.3,22.7,0.0,0.0
2018-01-08 02:02:42.241,22.5,22.8,0.0,0.0
2018-01-08 02:11:12.241,22.5,22.9,0.0,0.0
2018-01-08 02:16:42.245,22.5,23.1,0.0,0.0
2018-01-08 02:19:12.241,22.5,23.1,0.0,1.0
2018-01-08 02:21:42.241,22.5,23.2,0.0,1.0
2018-01-08 02:39:12.241,22.5,23.1,0.0,1.0
2018-01-08 02:57:42.242,22.5,22.9,0.0,1.0
2018-01-08 03:09:42.241,22.5,22.9,0.0,0.0
2018-01-08 03:10:12.241,22.5,22.8,0.0,0.0
2018-01-08 03:11:42.241,22.5,22.7,0.0,0.0
2018-01-08 03:13:42.245,22.5,22.8,0.0,0.0
2018-01-08 03:15:42.241,22.5,22.9,0.0,0.0
2018-01-08 03:19:12.241,22.5,22.9,0.0,1.0
2018-01-08 03:23:42.241,22.5,23.0,0.0,1.0
2018-01-08 03:35:42.245,22.5,22.9,0.0,1.0
2018-01-08 03:52:42.245,22.5,22.8,0.0,1.0
2018-01-08 04:05:12.241,22.5,22.7,0.0,1.0
2018-01-08 04:14:42.246,22.5,22.7,0.0,0.0
2018-01-08 04:16:42.241,22.5,22.5,1.0,0.0
2018-01-08 04:18:42.241,22.5,22.7,1.0,0.0
2018-01-08 04:20:42.245,22.5,22.7,1.0,1.0
2018-01-08 04:30:42.245,22.5,22.8,1.0,1.0
2018-01-08 04:34:42.246,22.5,22.8,1.0,0.0
2018-01-08 04:48:42.241,22.5,22.8,1.0,1.0
2018-01-08 04:49:01.677,22.5,22.8,1.0,0.0
2018-01-08 04:49:12.241,23.1,22.8,1.0,0.0
2018-01-08 04:57:12.241,23.1,22.7,1.0,0.0
2018-01-08 05:13:12.240,23.1,22.7,1.0,1.0
2018-01-08 05:15:42.244,23.1,22.8,1.0,1.0
2018-01-08 05:28:12.241,23.1,22.7,1.0,1.0
2018-01-08 05:32:12.241,23.1,22.7,1.0,0.0
2018-01-08 06:06:12.241,23.1,22.5,1.0,0.0
2018-01-08 06:29:12.245,23.1,22.7,1.0,0.0
2018-01-08 06:48:12.246,23.1,22.8,1.0,0.0
2018-01-08 07:13:42.245,23.1,22.9,1.0,0.0
2018-01-08 07:29:42.241,23.1,23.0,1.0,0.0
2018-01-08 07:33:42.245,23.1,23.2,1.0,0.0
2018-01-08 07:36:12.243,22.5,23.2,1.0,0.0
2018-01-08 07:41:12.244,22.5,23.3,1.0,0.0
2018-01-08 07:44:42.241,22.5,23.2,1.0,0.0
2018-01-08 07:49:12.246,22.5,23.0,1.0,0.0
2018-01-08 07:51:12.241,22.5,22.9,1.0,0.0
2018-01-08 07:55:12.241,22.5,22.8,1.0,0.0
2018-01-08 07:59:12.241,22.5,22.7,1.0,0.0
2018-01-08 08:02:12.244,22.5,22.5,1.0,0.0
2018-01-08 08:05:12.246,22.5,22.4,1.0,0.0
2018-01-08 08:09:42.246,22.5,22.3,1.0,0.0
2018-01-08 08:14:12.245,22.5,22.1,1.0,0.0
2018-01-08 08:19:12.241,22.5,22.0,1.0,0.0
2018-01-08 08:49:12.245,22.5,21.8,1.0,0.0
2018-01-08 08:54:42.248,22.5,22.0,1.0,0.0
2018-01-08 09:02:12.246,22.5,21.8,1.0,0.0
2018-01-08 09:12:12.241,22.5,21.7,1.0,0.0
2018-01-08 09:20:42.241,22.5,21.8,1.0,0.0
2018-01-08 09:26:12.241,22.5,22.0,1.0,0.0
2018-01-08 09:31:12.244,22.5,21.8,1.0,0.0
2018-01-08 09:46:12.241,22.5,21.7,1.0,0.0
2018-01-08 10:05:12.245,22.5,21.8,1.0,0.0
2018-01-08 10:17:12.241,22.5,21.7,1.0,0.0
2018-01-08 10:36:12.241,22.5,21.8,1.0,0.0
2018-01-08 10:52:42.241,22.5,21.7,1.0,0.0
2018-01-08 11:32:42.245,22.5,21.8,1.0,0.0
2018-01-08 11:42:12.246,22.5,21.7,1.0,0.0
2018-01-08 11:49:42.241,22.5,21.8,1.0,0.0
2018-01-08 11:54:42.241,22.5,22.0,1.0,0.0
2018-01-08 11:57:42.241,22.5,21.8,1.0,0.0
2018-01-08 12:09:42.242,22.5,21.7,1.0,0.0
2018-01-08 12:25:42.242,22.5,21.8,1.0,0.0
2018-01-08 12:41:42.241,22.5,21.7,1.0,0.0
2018-01-08 12:58:12.241,22.5,21.8,1.0,0.0
2018-01-08 13:11:42.251,22.5,21.7,1.0,0.0
2018-01-08 13:27:42.241,22.5,21.8,1.0,0.0
2018-01-08 13:33:12.246,22.5,21.7,1.0,0.0
2018-01-08 13:47:42.251,22.5,21.8,1.0,0.0
2018-01-08 13:50:12.256,22.5,22.0,1.0,0.0
2018-01-08 14:36:42.245,22.5,21.8,1.0,0.0
2018-01-08 14:53:12.254,22.5,21.7,1.0,0.0
2018-01-08 15:09:42.246,22.5,21.8,1.0,0.0
2018-01-08 15:22:42.243,22.5,21.7,1.0,0.0
2018-01-08 15:27:12.244,22.5,21.8,1.0,0.0
2018-01-08 15:34:42.245,22.5,21.9,1.0,0.0
2018-01-08 16:17:42.245,22.5,21.8,1.0,0.0
2018-01-08 16:26:42.245,22.5,21.9,1.0,0.0
2018-01-08 16:52:12.249,22.5,21.8,1.0,0.0
2018-01-08 17:00:12.241,22.5,21.9,1.0,0.0
2018-01-08 17:30:12.246,22.5,21.8,1.0,0.0
2018-01-08 17:34:12.246,21.3,21.9,1.0,0.0
2018-01-08 17:37:12.241,21.3,21.9,0.0,0.0
2018-01-08 17:51:12.241,21.3,22.0,0.0,0.0
2018-01-08 17:55:42.246,21.3,22.2,0.0,0.0
2018-01-08 18:00:42.241,21.3,22.1,0.0,0.0
2018-01-08 18:34:12.241,21.3,22.2,0.0,0.0
2018-01-08 18:34:42.243,21.3,22.3,0.0,0.0
2018-01-08 18:37:42.243,21.3,22.5,0.0,0.0
2018-01-08 18:39:42.245,21.3,22.6,0.0,0.0
2018-01-08 18:43:12.241,21.3,22.7,0.0,0.0
2018-01-08 18:46:12.242,21.3,22.8,0.0,0.0
2018-01-08 18:46:42.241,21.3,22.7,0.0,0.0
2018-01-08 18:50:12.241,21.3,22.8,0.0,0.0
2018-01-08 18:51:12.241,21.3,22.9,0.0,0.0
2018-01-08 18:55:12.245,21.3,23.1,0.0,0.0
2018-01-08 18:56:12.241,21.3,23.2,0.0,0.0
2018-01-08 18:58:12.241,21.3,23.3,0.0,0.0
2018-01-08 19:06:12.241,21.3,23.2,0.0,0.0
2018-01-08 19:11:12.241,21.3,23.3,0.0,0.0
2018-01-08 19:17:12.242,21.3,23.2,0.0,0.0
2018-01-08 19:20:12.246,21.3,23.3,0.0,0.0
2018-01-08 19:22:42.245,21.3,23.2,0.0,0.0
2018-01-08 19:24:42.244,22.5,23.2,0.0,0.0
2018-01-08 19:26:42.245,22.5,23.3,0.0,0.0
2018-01-08 19:33:42.245,22.5,23.5,0.0,0.0
2018-01-08 19:36:42.245,22.5,23.6,0.0,0.0
2018-01-08 19:38:42.245,22.5,23.4,0.0,0.0
2018-01-08 19:43:12.242,22.5,23.3,0.0,0.0
2018-01-08 19:53:12.246,22.5,23.2,0.0,0.0
2018-01-08 19:54:42.241,22.5,23.0,0.0,0.0
2018-01-08 19:55:12.241,22.5,23.0,0.0,1.0
2018-01-08 19:58:42.241,22.5,22.9,0.0,1.0
2018-01-08 20:00:12.241,22.5,22.8,0.0,1.0
2018-01-08 20:02:12.252,22.5,22.6,0.0,1.0
2018-01-08 20:05:42.241,22.5,22.5,0.0,1.0
2018-01-08 20:11:42.241,22.5,22.3,0.0,1.0
2018-01-08 20:18:42.245,22.5,22.2,0.0,1.0
2018-01-08 20:32:12.244,22.5,22.1,0.0,1.0
2018-01-08 21:00:12.241,22.5,22.1,0.0,0.0
2018-01-08 21:02:12.241,22.5,22.0,0.0,0.0
2018-01-08 21:05:42.241,22.5,22.1,0.0,0.0
2018-01-08 21:06:42.242,22.5,22.3,0.0,0.0
2018-01-08 21:09:12.245,22.5,22.4,0.0,0.0
2018-01-08 21:10:42.249,22.5,22.6,0.0,0.0
2018-01-08 21:12:42.246,22.5,22.6,1.0,0.0
2018-01-08 21:13:12.246,22.5,22.5,1.0,0.0
2018-01-08 21:14:12.245,22.5,22.7,1.0,0.0
2018-01-08 21:16:12.242,22.5,22.5,1.0,0.0
2018-01-08 21:19:42.245,22.5,22.7,1.0,0.0
2018-01-08 21:20:12.245,22.5,22.7,1.0,1.0
2018-01-08 21:22:42.241,22.5,22.5,1.0,1.0
2018-01-08 21:27:42.241,22.5,22.4,1.0,1.0
2018-01-08 21:34:12.244,22.5,22.3,1.0,1.0
2018-01-08 21:39:42.241,22.5,22.3,1.0,0.0
2018-01-08 21:40:42.241,21.9,22.1,1.0,0.0
2018-01-08 21:43:42.241,21.9,22.0,1.0,0.0
2018-01-08 21:47:42.243,21.9,22.1,1.0,0.0
2018-01-08 21:50:12.240,21.9,22.3,1.0,0.0
2018-01-08 21:53:12.243,21.9,22.4,1.0,0.0
2018-01-08 21:57:12.242,21.9,22.6,1.0,0.0
2018-01-08 21:59:42.241,21.9,22.7,1.0,0.0
2018-01-08 22:02:42.245,21.9,22.8,1.0,0.0
2018-01-08 22:03:42.244,21.9,22.8,1.0,1.0
2018-01-08 22:05:42.241,21.9,22.7,1.0,1.0
2018-01-08 22:11:12.241,21.9,22.6,1.0,1.0
2018-01-08 22:17:42.241,21.9,22.4,1.0,1.0
2018-01-08 22:36:42.245,21.9,22.3,1.0,1.0
2018-01-08 22:43:12.245,21.9,22.3,1.0,0.0
2018-01-08 23:00:42.245,21.9,22.3,1.0,1.0
2018-01-08 23:11:12.243,21.9,22.2,1.0,1.0
2018-01-09 00:54:42.246,21.9,22.0,1.0,1.0
2018-01-09 00:59:42.241,21.9,21.9,1.0,1.0
2018-01-09 01:05:42.241,22.5,21.9,1.0,0.0
2018-01-09 01:10:42.241,22.5,22.0,1.0,0.0
2018-01-09 01:13:42.241,22.5,22.2,1.0,0.0
2018-01-09 01:15:42.245,22.5,22.3,1.0,0.0
2018-01-09 01:18:42.242,22.5,22.5,1.0,0.0
2018-01-09 01:20:42.241,22.5,22.6,1.0,0.0
2018-01-09 01:25:42.245,22.5,22.7,1.0,0.0
2018-01-09 01:30:12.243,22.5,22.8,1.0,0.0
2018-01-09 03:10:42.241,22.5,22.8,1.0,1.0
2018-01-09 03:30:12.244,22.5,23.0,1.0,1.0
2018-01-09 03:46:12.241,22.5,22.8,1.0,1.0
2018-01-09 04:03:12.243,22.5,22.8,1.0,0.0
2018-01-09 04:07:42.241,22.5,22.7,1.0,0.0
2018-01-09 04:19:12.241,22.5,22.7,1.0,1.0
2018-01-09 04:37:42.241,22.5,22.8,1.0,1.0
2018-01-09 04:57:42.245,22.5,22.8,1.0,0.0
2018-01-09 04:58:12.245,22.5,22.7,1.0,0.0
2018-01-09 05:17:12.241,22.5,22.6,1.0,0.0
2018-01-09 05:23:12.241,22.5,22.7,1.0,0.0
2018-01-09 05:34:12.241,22.5,22.8,1.0,0.0
2018-01-09 06:01:42.241,23.1,22.8,1.0,0.0
2018-01-09 06:02:12.241,23.1,23.0,1.0,0.0
2018-01-09 06:42:12.241,23.1,23.1,1.0,0.0
2018-01-09 07:21:12.246,23.1,23.2,1.0,0.0
2018-01-09 07:36:12.243,23.7,23.2,1.0,0.0
2018-01-09 07:43:12.246,23.7,23.3,1.0,0.0
2018-01-09 07:45:42.241,23.7,23.2,1.0,0.0
2018-01-09 07:48:12.242,23.7,23.1,1.0,0.0
2018-01-09 07:54:12.241,23.7,23.0,1.0,0.0
2018-01-09 07:56:12.241,23.7,22.8,1.0,0.0
2018-01-09 07:59:12.241,23.7,22.7,1.0,0.0
2018-01-09 08:03:12.245,23.7,22.6,1.0,0.0
2018-01-09 08:06:42.245,23.7,22.5,1.0,0.0
2018-01-09 08:11:12.244,23.7,22.3,1.0,0.0
2018-01-09 08:13:12.245,23.7,22.2,1.0,0.0
2018-01-09 08:17:42.244,23.7,22.1,1.0,0.0
2018-01-09 08:23:42.246,23.7,22.0,1.0,0.0
2018-01-09 08:24:42.240,23.7,22.0,0.0,1.0
2018-01-09 08:24:42.241,21.3,21.8,0.0,1.0
2018-01-09 08:40:52.424,21.3,21.8,0.0,1.0
2018-01-09 08:41:21.339,21.3,21.8,0.0,1.0
2018-01-09 08:45:51.339,21.3,22.0,0.0,1.0
2018-01-09 09:02:21.339,21.3,21.8,0.0,1.0
2018-01-09 09:08:51.343,21.3,22.0,0.0,1.0
2018-01-09 09:27:21.347,21.3,21.8,0.0,1.0
2018-01-09 09:34:21.343,21.3,22.0,0.0,1.0
2018-01-09 09:44:21.341,21.3,22.0,0.0,1.0
2018-01-09 09:51:51.343,21.3,21.8,0.0,1.0
2018-01-09 10:06:21.344,21.3,22.0,0.0,1.0
2018-01-09 10:17:51.343,21.3,22.1,0.0,1.0
2018-01-09 10:37:51.343,21.3,22.2,0.0,1.0
2018-01-09 11:19:51.342,21.3,22.3,0.0,1.0
2018-01-09 11:33:21.339,21.3,22.5,0.0,1.0
2018-01-09 12:01:51.339,21.3,22.3,0.0,1.0
2018-01-09 12:14:51.341,21.3,22.5,0.0,1.0
2018-01-09 12:27:21.343,21.3,22.3,0.0,1.0
2018-01-09 12:41:51.343,21.3,22.5,0.0,1.0
2018-01-09 12:52:21.343,21.3,22.3,0.0,1.0
2018-01-09 13:31:21.338,21.3,22.5,0.0,1.0
2018-01-09 13:46:21.339,21.3,22.3,0.0,1.0
2018-01-09 13:59:21.342,21.3,22.5,0.0,1.0
2018-01-09 14:11:21.341,21.3,22.3,0.0,1.0
2018-01-09 14:28:21.343,21.3,22.5,0.0,1.0
2018-01-09 14:48:21.341,21.3,22.3,0.0,1.0
2018-01-09 14:58:21.338,21.3,22.5,0.0,1.0
2018-01-09 15:22:51.340,21.3,22.3,0.0,1.0
2018-01-09 15:23:51.342,21.3,22.5,0.0,1.0
2018-01-09 15:26:51.338,21.3,22.6,0.0,1.0
2018-01-09 15:31:21.344,21.3,22.7,0.0,1.0
2018-01-09 15:34:21.339,21.3,22.7,0.0,0.0
2018-01-09 15:37:21.339,21.3,22.6,0.0,0.0
2018-01-09 15:42:51.339,21.3,22.5,0.0,0.0
2018-01-09 15:49:21.343,21.3,22.3,0.0,0.0
2018-01-09 16:16:21.343,21.3,22.2,0.0,0.0
2018-01-09 16:33:21.343,21.3,22.3,0.0,0.0
2018-01-09 16:34:51.339,21.3,22.5,0.0,0.0
2018-01-09 16:37:51.342,21.3,22.6,0.0,0.0
2018-01-09 16:39:51.339,21.3,22.6,0.0,0.0
2018-01-09 16:43:21.343,21.3,22.7,0.0,0.0
2018-01-09 16:50:51.340,21.3,22.8,0.0,0.0
2018-01-09 16:51:21.342,21.3,23.0,0.0,0.0
2018-01-09 16:53:51.338,21.3,23.0,0.0,1.0
2018-01-09 16:56:21.343,21.3,22.8,0.0,1.0
2018-01-09 17:01:51.342,21.3,22.7,0.0,1.0
2018-01-09 17:06:21.338,21.3,22.6,0.0,1.0
2018-01-09 17:08:51.339,21.3,22.6,0.0,0.0
2018-01-09 17:09:51.339,21.3,22.5,0.0,0.0
2018-01-09 17:34:21.339,21.3,22.3,0.0,0.0
2018-01-09 17:40:51.348,21.3,22.5,0.0,0.0
2018-01-09 17:45:21.339,21.3,22.6,0.0,0.0
2018-01-09 17:49:51.342,21.3,22.5,0.0,0.0
2018-01-09 18:05:21.341,21.3,22.6,0.0,0.0
2018-01-09 18:06:51.339,21.3,22.8,0.0,0.0
2018-01-09 18:09:51.347,21.3,22.6,0.0,0.0
2018-01-09 18:11:21.341,21.3,22.8,0.0,0.0
2018-01-09 18:11:51.347,21.3,22.7,0.0,0.0
2018-01-09 18:12:21.339,21.3,22.8,0.0,0.0
2018-01-09 18:18:21.345,21.3,22.7,0.0,0.0
2018-01-09 18:24:21.347,21.3,22.5,0.0,0.0
2018-01-09 18:26:21.339,21.3,22.7,0.0,0.0
2018-01-09 18:28:21.343,21.3,22.5,0.0,0.0
2018-01-09 18:35:21.338,21.3,22.4,0.0,0.0
2018-01-09 18:39:21.347,21.3,22.6,0.0,0.0
2018-01-09 18:40:21.344,21.3,22.8,0.0,0.0
2018-01-09 18:45:51.338,21.3,22.7,0.0,0.0
2018-01-09 18:48:21.343,21.3,22.8,0.0,0.0
2018-01-09 18:49:21.339,21.3,23.0,0.0,0.0
2018-01-09 18:49:51.343,21.3,23.2,0.0,0.0
2018-01-09 18:50:21.338,21.3,22.9,0.0,0.0
2018-01-09 18:51:51.343,21.3,22.8,0.0,0.0
2018-01-09 18:53:21.342,21.3,22.6,0.0,0.0
2018-01-09 18:54:21.343,21.3,22.9,0.0,0.0
2018-01-09 18:55:21.345,21.3,22.8,0.0,0.0
2018-01-09 18:59:21.342,21.3,22.9,0.0,0.0
2018-01-09 19:08:51.338,21.3,22.8,0.0,0.0
2018-01-09 19:09:51.341,21.3,23.1,0.0,0.0
2018-01-09 19:11:21.347,21.3,22.9,0.0,0.0
2018-01-09 19:14:21.341,21.3,23.0,0.0,0.0
2018-01-09 19:16:51.339,21.3,22.8,0.0,0.0
2018-01-09 19:19:51.339,21.3,22.7,0.0,0.0
2018-01-09 19:21:51.342,21.3,22.8,0.0,0.0
2018-01-09 19:32:21.344,21.3,22.7,0.0,0.0
2018-01-09 19:34:51.344,21.3,22.8,0.0,0.0
2018-01-09 19:44:21.343,21.3,22.9,0.0,0.0
2018-01-09 19:48:51.339,21.3,23.1,0.0,0.0
2018-01-09 19:54:51.339,21.3,22.9,0.0,0.0
2018-01-09 19:56:21.348,21.3,22.9,0.0,1.0
2018-01-09 19:57:21.339,21.3,22.8,0.0,1.0
2018-01-09 20:00:51.343,21.3,22.7,0.0,1.0
2018-01-09 20:03:21.339,21.3,22.6,0.0,1.0
2018-01-09 20:11:51.338,21.3,22.4,0.0,1.0
2018-01-09 20:18:51.342,21.3,22.3,0.0,1.0
2018-01-09 20:47:51.343,21.3,22.2,0.0,1.0
2018-01-09 20:52:21.338,21.3,22.2,0.0,0.0
2018-01-09 20:56:51.338,21.3,22.2,0.0,1.0
2018-01-09 21:00:51.340,21.3,22.3,0.0,1.0
2018-01-09 21:08:21.343,21.3,22.3,0.0,0.0
2018-01-09 21:09:51.341,21.3,22.4,0.0,0.0
2018-01-09 21:11:51.340,21.3,22.6,0.0,0.0
2018-01-09 21:15:51.339,21.3,22.7,0.0,0.0
2018-01-09 21:22:51.343,21.3,22.8,0.0,0.0
2018-01-09 21:23:51.342,21.3,23.0,1.0,0.0
2018-01-09 21:26:51.343,21.3,22.8,1.0,0.0
2018-01-09 21:35:51.342,21.3,23.0,1.0,0.0
2018-01-09 21:36:51.343,21.9,23.0,1.0,0.0
2018-01-09 21:57:51.339,21.9,22.8,1.0,0.0
2018-01-09 22:03:51.346,21.9,23.0,1.0,0.0
2018-01-09 22:10:21.339,21.9,23.0,1.0,1.0
2018-01-09 22:14:51.339,21.9,23.1,1.0,1.0
2018-01-09 22:52:21.343,21.9,23.1,1.0,0.0
2018-01-09 22:58:21.348,21.9,23.1,1.0,1.0
2018-01-09 23:16:21.339,21.9,23.0,1.0,1.0
2018-01-10 01:07:51.343,21.9,23.0,1.0,0.0
2018-01-10 01:08:21.340,21.9,22.8,1.0,0.0
2018-01-10 01:08:51.339,21.9,23.0,1.0,0.0
2018-01-10 01:16:21.338,21.9,22.8,1.0,0.0
2018-01-10 01:20:51.339,21.9,22.9,1.0,0.0
2018-01-10 01:25:51.339,21.9,23.1,1.0,0.0
2018-01-10 01:30:21.347,21.9,23.2,1.0,0.0
2018-01-10 01:37:51.339,21.9,23.1,1.0,0.0
2018-01-10 01:42:51.342,21.9,23.0,1.0,0.0
2018-01-10 02:08:21.339,21.9,23.1,1.0,0.0
2018-01-10 02:21:21.343,21.9,23.0,1.0,0.0
2018-01-10 02:23:51.344,22.5,23.0,1.0,0.0
2018-01-10 02:47:51.339,22.5,23.1,1.0,0.0
2018-01-10 02:58:21.339,22.5,23.3,1.0,0.0
2018-01-10 03:02:21.338,22.5,23.4,1.0,0.0
2018-01-10 03:05:21.339,22.5,23.4,1.0,1.0
2018-01-10 03:10:51.338,22.5,23.6,1.0,1.0
2018-01-10 03:21:21.341,22.5,23.6,1.0,0.0
2018-01-10 03:30:51.339,22.5,23.6,1.0,1.0
2018-01-10 03:31:21.343,22.5,23.4,1.0,1.0
2018-01-10 03:38:21.339,22.5,23.6,1.0,1.0
2018-01-10 03:57:21.338,22.5,23.4,1.0,1.0
2018-01-10 04:19:51.338,22.5,23.3,1.0,1.0
2018-01-10 04:32:51.339,22.5,23.3,1.0,0.0
2018-01-10 05:00:21.343,22.5,23.2,1.0,0.0
2018-01-10 05:02:21.342,22.5,23.3,1.0,0.0
2018-01-10 05:13:21.338,22.5,23.5,1.0,0.0
2018-01-10 07:31:21.339,22.5,23.6,1.0,0.0
2018-01-10 07:36:21.343,22.5,23.7,1.0,0.0
2018-01-10 07:51:51.338,22.5,23.6,1.0,0.0
2018-01-10 07:59:21.346,22.5,23.7,1.0,0.0
2018-01-10 08:05:21.346,22.5,23.6,1.0,0.0
2018-01-10 08:20:51.339,22.5,23.5,1.0,0.0
2018-01-10 08:28:51.342,22.5,23.6,1.0,0.0
2018-01-10 08:31:51.342,22.5,23.7,1.0,0.0
2018-01-10 08:34:51.342,22.5,23.8,1.0,0.0
2018-01-10 08:40:51.338,23.1,23.8,1.0,0.0
2018-01-10 08:42:51.343,23.1,23.7,1.0,0.0
2018-01-10 08:44:51.343,23.1,23.6,1.0,0.0
2018-01-10 08:46:51.343,23.1,23.4,1.0,0.0
2018-01-10 08:49:51.339,23.1,23.3,1.0,0.0
2018-01-10 08:51:51.343,23.1,23.2,1.0,0.0
2018-01-10 08:55:21.339,23.1,23.0,1.0,0.0
2018-01-10 08:56:51.338,23.1,22.9,1.0,0.0
2018-01-10 09:01:21.341,23.1,22.8,1.0,0.0
2018-01-10 09:04:51.343,23.1,22.7,1.0,0.0
2018-01-10 09:07:51.343,23.1,22.5,1.0,0.0
2018-01-10 09:35:51.342,23.1,22.4,1.0,0.0
2018-01-10 09:43:21.342,23.1,22.5,1.0,0.0
2018-01-10 09:49:51.343,23.1,22.4,1.0,0.0
2018-01-10 10:00:51.344,23.1,22.3,1.0,0.0
2018-01-10 10:12:51.345,23.1,22.4,1.0,0.0
2018-01-10 10:19:51.340,23.1,22.5,1.0,0.0
2018-01-10 10:27:21.342,23.1,22.4,1.0,0.0
2018-01-10 10:28:51.347,23.1,22.5,1.0,0.0
2018-01-10 10:31:21.343,23.1,22.7,1.0,0.0
2018-01-10 10:34:51.344,23.1,22.5,1.0,0.0
2018-01-10 10:49:21.343,23.1,22.4,1.0,0.0
2018-01-10 11:02:21.340,23.1,22.3,1.0,0.0
2018-01-10 11:12:21.342,23.1,22.4,1.0,0.0
2018-01-10 11:17:51.346,23.1,22.6,1.0,0.0
2018-01-10 11:21:21.339,23.1,22.5,1.0,0.0
2018-01-10 11:42:51.340,23.1,22.3,1.0,0.0
2018-01-10 11:53:21.339,23.1,22.5,1.0,0.0
2018-01-10 12:11:21.339,23.1,22.3,1.0,0.0
2018-01-10 12:20:21.343,23.1,22.5,1.0,0.0
2018-01-10 12:36:21.339,23.1,22.3,1.0,0.0
2018-01-10 12:47:51.339,23.1,22.5,1.0,0.0
2018-01-10 13:12:51.343,23.1,22.3,1.0,0.0
2018-01-10 13:26:51.339,23.1,22.5,1.0,0.0
2018-01-10 13:47:21.341,23.1,22.3,1.0,0.0
2018-01-10 14:01:21.340,23.1,22.5,1.0,0.0
2018-01-10 14:20:21.339,23.1,22.3,1.0,0.0
2018-01-10 14:33:51.343,23.1,22.5,1.0,0.0
2018-01-10 14:49:21.339,23.1,22.3,1.0,0.0
2018-01-10 15:02:21.339,23.1,22.5,1.0,0.0
2018-01-10 15:12:21.340,21.9,22.5,1.0,0.0
2018-01-10 15:12:21.341,21.9,22.3,1.0,0.0
2018-01-10 15:26:21.342,21.9,22.5,1.0,0.0
2018-01-10 15:36:51.341,21.9,22.6,1.0,0.0
2018-01-10 15:49:21.342,21.9,22.8,1.0,0.0
2018-01-10 16:09:51.339,21.9,22.9,1.0,0.0
2018-01-10 17:10:51.341,21.9,23.0,1.0,0.0
2018-01-10 17:16:21.344,21.9,23.2,1.0,0.0
2018-01-10 17:20:51.343,21.9,23.3,1.0,0.0
2018-01-10 17:25:51.346,21.9,23.2,1.0,1.0
2018-01-10 17:28:51.341,21.9,23.0,1.0,1.0
2018-01-10 17:34:21.343,21.9,22.9,1.0,1.0
2018-01-10 17:42:51.343,21.9,22.8,1.0,1.0
2018-01-10 17:58:21.340,21.9,22.8,1.0,0.0
2018-01-10 18:00:51.339,21.9,22.7,1.0,0.0
2018-01-10 18:15:21.339,21.9,22.8,1.0,0.0
2018-01-10 18:25:51.342,21.9,22.9,1.0,0.0
2018-01-10 18:29:51.339,21.9,23.0,1.0,0.0
2018-01-10 18:35:51.339,21.9,23.0,1.0,1.0
2018-01-10 18:37:51.343,21.9,23.0,1.0,0.0
2018-01-10 18:38:51.339,21.9,23.2,1.0,0.0
2018-01-10 18:48:21.338,21.9,23.3,1.0,0.0
2018-01-10 18:49:21.339,21.9,23.5,1.0,0.0
2018-01-10 18:51:21.347,21.9,23.4,1.0,0.0
2018-01-10 18:51:51.338,21.9,23.2,0.0,0.0
2018-01-10 18:52:21.341,21.9,23.3,0.0,0.0
2018-01-10 18:52:51.339,21.9,23.9,0.0,0.0
2018-01-10 18:54:51.343,21.9,23.5,0.0,0.0
2018-01-10 18:55:21.343,21.9,23.5,0.0,1.0
2018-01-10 18:55:51.342,21.9,23.3,0.0,0.0
2018-01-10 18:56:21.342,21.9,23.2,0.0,0.0
2018-01-10 19:00:21.347,21.9,23.0,0.0,0.0
2018-01-10 19:04:21.342,21.9,23.2,0.0,0.0
2018-01-10 19:05:51.342,21.9,23.2,0.0,1.0
2018-01-10 19:06:21.339,21.9,23.3,0.0,1.0
2018-01-10 19:14:21.347,21.9,23.4,0.0,1.0
2018-01-10 19:17:21.343,21.9,23.3,0.0,1.0
2018-01-10 19:23:51.344,21.9,23.2,0.0,1.0
2018-01-10 19:29:21.338,21.9,23.2,0.0,0.0
2018-01-10 19:35:21.343,21.9,23.0,0.0,0.0
2018-01-10 19:36:21.346,21.9,23.2,0.0,0.0
2018-01-10 19:48:51.338,21.9,23.3,0.0,0.0
2018-01-10 19:49:21.339,21.9,23.4,0.0,0.0
2018-01-10 19:51:51.344,21.9,23.6,0.0,0.0
2018-01-10 19:52:21.338,21.9,23.4,0.0,0.0
2018-01-10 19:53:21.343,21.9,23.3,0.0,0.0
2018-01-10 19:56:51.347,21.9,23.2,0.0,0.0
2018-01-10 19:58:21.343,21.9,23.2,1.0,0.0
2018-01-10 19:59:51.339,21.9,23.4,1.0,0.0
2018-01-10 20:00:51.345,21.9,23.3,1.0,0.0
